pref_name,station_name,line_name,station_lat,station_lon,passenger_2017,passenger_2018,passenger_2019
東京都,水天宮前,東京メトロ半蔵門線,35.683754,139.784567,78360,80533,84016
東京都,水道橋,ＪＲ中央本線(東京－塩尻),35.702057,139.754512,214786,215209,214462
千葉県,水郷,ＪＲ成田線(千葉－銚子),35.886246,140.569797,0,0,0
東京都,氷川台,東京メトロ有楽町線,35.749634,139.665462,40014,40804,41073
埼玉県,永田,秩父鉄道,36.135253,139.259533,2625,2546,2476
東京都,永田町,東京メトロ南北線,35.678421,139.739071,82091,84403,91240
東京都,永福町,京王井の頭線,35.676224,139.642662,33333,33719,33308
千葉県,求名,ＪＲ東金線,35.579832,140.396159,4306,4026,4026
神奈川県,汐入,京急本線,35.280212,139.661928,21588,21514,18162
東京都,汐留,都営地下鉄大江戸線,35.662951,139.760125,63321,64094,62489
神奈川県,江ノ島,江ノ島電鉄,35.310983,139.487581,10208,10614,10097
東京都,江北,日暮里・舎人ライナー,35.773773,139.770397,10177,10503,10912
東京都,江古田,西武池袋線(池袋－飯能),35.737552,139.672823,34629,34021,35267
東京都,江戸川,京成本線,35.737723,139.896222,5800,6185,6264
千葉県,江戸川台,東武アーバンパークライン(大宮－柏),35.897484,139.910352,24425,24345,24035
東京都,江戸川橋,東京メトロ有楽町線,35.709251,139.734041,53135,54473,53897
神奈川県,江田,東急田園都市線,35.558625,139.551508,38331,38024,37417
千葉県,江見,ＪＲ内房線,35.062437,140.061211,140,160,0
東京都,池ノ上,京王井の頭線,35.66045,139.673132,9867,9877,9466
東京都,池上,東急池上線,35.572043,139.703272,36671,36929,36564
東京都,池尻大橋,東急田園都市線,35.650645,139.684577,63855,63346,63364
東京都,池袋,西武池袋線(池袋－飯能),35.729914,139.711154,2659376,2682094,2662632
東京都,沢井,ＪＲ青梅線,35.805786,139.194055,0,0,0
東京都,河辺,ＪＲ青梅線,35.78454,139.284798,27154,27270,27270
埼玉県,沼南,ニューシャトル,35.970998,139.623483,3899,3879,3800
東京都,沼袋,西武新宿線,35.719443,139.663852,20641,20551,20290
東京都,沼部,東急多摩川線,35.582791,139.673108,11149,11058,10877
東京都,泉体育館,多摩モノレール,35.718772,139.419595,3315,3269,6479
東京都,泉岳寺,京急本線,35.638231,139.73985,218883,224434,223574
埼玉県,波久礼,秩父鉄道,36.126723,139.158153,239,227,218
神奈川県,洋光台,ＪＲ根岸線,35.378728,139.596707,41232,40690,40690
東京都,洗足,東急目黒線,35.610427,139.694382,14903,15146,14898
東京都,洗足池,東急池上線,35.599928,139.691411,18917,19202,19124
神奈川県,津久井浜,京急久里浜線,35.198693,139.665849,6568,6432,6299
神奈川県,津田山,ＪＲ南武線(川崎－立川),35.60426,139.600029,7542,7642,7642
千葉県,津田沼,ＪＲ総武本線,35.691286,140.02038,207404,207824,207824
千葉県,流山,流鉄流山線,35.855738,139.901827,2739,2712,2714
千葉県,流山おおたかの森,つくばエクスプレス,35.872098,139.925657,129710,134835,138714
千葉県,流山セントラルパーク,つくばエクスプレス,35.854322,139.915104,9200,10300,10300
東京都,流通センター,東京モノレール羽田空港線,35.581293,139.749297,19316,20225,20525
東京都,浅草,都営地下鉄浅草線,35.710668,139.797647,232657,236226,233027
東京都,浅草橋,都営地下鉄浅草線,35.697447,139.785982,168594,171622,170502
神奈川県,浅野,ＪＲ鶴見線(浅野－海芝浦),35.497467,139.696054,0,0,0
神奈川県,浜川崎,ＪＲ鶴見線(鶴見－扇町),35.51041,139.713497,0,0,0
東京都,浜松町,ＪＲ山手線,35.655452,139.75707,310588,324286,324286
東京都,浜田山,京王井の頭線,35.681613,139.627524,30489,30676,30158
東京都,浜町,都営地下鉄新宿線,35.68856,139.787816,22335,23189,23188
千葉県,浜野,ＪＲ内房線,35.551997,140.132238,14560,15230,15230
千葉県,浜金谷,ＪＲ内房線,35.168087,139.822337,600,550,550
埼玉県,浦和,ＪＲ京浜東北線,35.858484,139.657069,179926,106264,190128
埼玉県,浦和美園,埼玉高速鉄道,35.894037,139.727617,18600,20600,22500
千葉県,浦安,東京メトロ東西線,35.665897,139.893031,82018,83421,82712
埼玉県,浦山口,秩父鉄道,35.96385,139.058336,188,183,148
神奈川県,浦賀,京急本線,35.25191,139.715091,21064,20853,20199
千葉県,浪花,ＪＲ外房線,35.222648,140.379455,0,0,0
東京都,浮間舟渡,ＪＲ埼京線,35.791213,139.691375,42684,44280,44280
神奈川県,海の公園南口,横浜シーサイドライン,35.337206,139.632151,1586,1622,1618
神奈川県,海の公園柴口,横浜シーサイドライン,35.342093,139.6359,2074,2112,2091
千葉県,海士有木,小湊鉄道,35.481698,140.124325,209,196,196
千葉県,海浜幕張,ＪＲ京葉線,35.648262,140.041963,130754,136756,136756
千葉県,海神,京成本線,35.705783,139.972161,5411,5640,5715
神奈川県,海老名,ＪＲ相模線,35.454217,139.389359,299146,305918,303837
神奈川県,海芝浦,ＪＲ鶴見線(浅野－海芝浦),35.485886,139.700249,0,0,0
千葉県,海鹿島,銚子電鉄,35.722186,140.863197,49,71,73
東京都,淡路町,東京メトロ丸ノ内線(池袋－荻窪),35.694892,139.767623,59445,60485,61863
埼玉県,深谷,ＪＲ高崎線,36.191497,139.281001,19902,20236,20236
神奈川県,淵野辺,ＪＲ横浜線,35.56876,139.395076,76536,77846,77846
千葉県,清水公園,東武アーバンパークライン(大宮－柏),35.959253,139.860047,5085,5101,5031
東京都,清滝,高尾登山電鉄高尾登山ケーブル,35.631084,139.266834,3764,3641,3295
東京都,清澄白河,東京メトロ半蔵門線,35.682116,139.798732,97117,100339,102498
東京都,清瀬,西武池袋線(池袋－飯能),35.772102,139.519918,70249,70760,69578
神奈川県,渋沢,小田急小田原線,35.374138,139.184519,28340,28021,27175
東京都,渋谷,京王井の頭線,35.658506,139.701797,2491770,2497806,2704384
神奈川県,港南中央,横浜市営地下鉄ブルーライン,35.401032,139.590846,18499,19042,19627
神奈川県,港南台,ＪＲ根岸線,35.375256,139.576709,64558,64196,64196
神奈川県,港町,京急大師線,35.534964,139.712885,8147,8133,7963
千葉県,湖北,ＪＲ成田線(我孫子－成田),35.86724,140.077784,8256,8232,8232
神奈川県,湘南台,相鉄いずみ野線,35.396196,139.466412,168317,170943,168796
神奈川県,湘南江の島,湘南モノレール,35.311928,139.48783,4395,4466,4479
神奈川県,湘南海岸公園,江ノ島電鉄,35.315288,139.483359,1984,2025,1976
神奈川県,湘南深沢,湘南モノレール,35.332954,139.518827,5545,5726,5586
神奈川県,湘南町屋,湘南モノレール,35.33787,139.522771,6853,7117,6925
東京都,湯島,東京メトロ千代田線(綾瀬－代々木上原),35.706862,139.7699,35880,36786,37549
神奈川県,湯河原,ＪＲ東海道本線(東京－熱海),35.145939,139.102203,11844,11984,11984
東京都,溜池山王,東京メトロ銀座線,35.671839,139.741238,109140,117534,116255
神奈川県,溝の口,東急大井町線,35.599843,139.610529,211801,214233,213508
千葉県,滑河,ＪＲ成田線(千葉－銚子),35.877216,140.348122,1854,1706,1706
千葉県,滝不動,新京成線,35.738086,140.026321,7642,7593,7496
東京都,滝本,御岳登山鉄道御岳山ケーブル,35.796064,139.16128,746,757,576
東京都,滝野川一丁目,都電荒川線,35.747108,139.735401,1610,1610,1610
東京都,潮見,ＪＲ京葉線,35.658702,139.81737,26424,27130,27130
神奈川県,瀬谷,相鉄本線,35.470271,139.482518,44491,44738,44085
東京都,熊川,ＪＲ五日市線,35.728436,139.335407,0,0,0
埼玉県,熊谷,ＪＲ上越新幹線,36.139699,139.389912,72605,72039,72024
東京都,熊野前,都電荒川線,35.749053,139.769565,13455,13645,13600
東京都,片倉,ＪＲ横浜線,35.639695,139.341438,10454,10442,10442
神奈川県,片倉町,横浜市営地下鉄ブルーライン,35.490189,139.606535,22558,23165,21979
神奈川県,片瀬山,湘南モノレール,35.317344,139.496301,3844,3931,3883
神奈川県,片瀬江ノ島,小田急江ノ島線,35.308789,139.483498,20699,21217,19828
東京都,牛浜,ＪＲ青梅線,35.734602,139.333434,9008,9192,9192
東京都,牛田,東武スカイツリーライン(浅草－東武動物公園),35.744387,139.811284,22679,22880,22996
東京都,牛込柳町,都営地下鉄大江戸線,35.699613,139.725126,20596,21158,21251
東京都,牛込神楽坂,都営地下鉄大江戸線,35.700724,139.735403,14841,15237,15243
千葉県,物井,ＪＲ総武本線,35.685706,140.200365,7636,8082,8082
千葉県,犬吠,銚子電鉄,35.706242,140.861004,97,113,103
東京都,狛江,小田急小田原線,35.632145,139.577419,46890,48346,48921
埼玉県,狭山ケ丘,西武池袋線(池袋－飯能),35.810456,139.416757,0,0,0
埼玉県,狭山市,西武新宿線,35.857369,139.413311,41832,41727,41050
東京都,狭間,京王高尾線,35.640556,139.293331,7849,7967,7820
千葉県,猿田,ＪＲ総武本線,35.747292,140.737457,0,0,0
埼玉県,獨協大学前,東武スカイツリーライン(浅草－東武動物公園),35.843182,139.800724,59221,59971,59443
東京都,玉川上水,多摩モノレール,35.731937,139.418261,54383,55137,67112
東京都,玉川学園前,小田急小田原線,35.563317,139.463349,48303,47990,46581
埼玉県,玉淀,東武東上線,36.117086,139.200067,526,544,591
東京都,王子,東京メトロ南北線,35.753219,139.737901,190697,193929,193065
東京都,王子神谷,東京メトロ南北線,35.765328,139.735566,35406,37610,37449
東京都,王子駅前,都電荒川線,35.752941,139.737901,9239,9239,9239
東京都,瑞江,都営地下鉄新宿線,35.693506,139.89789,56546,57142,57071
神奈川県,生田,小田急小田原線,35.615007,139.54234,45813,45765,46037
神奈川県,生麦,京急本線,35.495272,139.667002,29679,29882,29910
神奈川県,産業振興センター,横浜シーサイドライン,35.353426,139.646371,4540,4660,4621
神奈川県,産業道路,京急大師線,35.536602,139.74041,0,0,0
埼玉県,用土,ＪＲ八高線(高麗川－高崎),36.153471,139.200871,0,0,0
東京都,用賀,東急田園都市線,35.626507,139.634026,66948,67710,67550
東京都,田原町,東京メトロ銀座線,35.709918,139.790398,33317,34663,34372
東京都,田園調布,東急東横線,35.596872,139.66733,37175,36902,35914
神奈川県,田奈,東急田園都市線,35.536154,139.504846,11338,11241,11038
神奈川県,田浦,ＪＲ横須賀線,35.292766,139.637541,4608,4556,4556
東京都,田無,西武新宿線,35.727356,139.539251,75645,75996,75418
東京都,田町,ＪＲ京浜東北線,35.64573,139.747544,305248,312728,312728
東京都,田端,ＪＲ山手線,35.738109,139.760733,92482,94880,94880
神奈川県,由比ケ浜,江ノ島電鉄,35.312817,139.54152,0,0,0
東京都,甲州街道,多摩モノレール,35.678221,139.40932,4404,4540,9087
埼玉県,男衾,東武東上線,36.10731,139.234342,1671,1710,1685
東京都,町屋,東京メトロ千代田線(綾瀬－代々木上原),35.741804,139.779898,81962,83571,83797
東京都,町屋二丁目,都電荒川線,35.743776,139.776787,775,775,775
東京都,町屋駅前,都電荒川線,35.742943,139.780675,8555,8555,8555
東京都,町田,小田急小田原線,35.542403,139.445157,517473,518652,514499
神奈川県,番田,ＪＲ相模線,35.545345,139.362941,0,0,0
神奈川県,登戸,ＪＲ南武線(川崎－立川),35.620757,139.569892,325910,332813,333115
東京都,白丸,ＪＲ青梅線,35.811813,139.114782,0,0,0
埼玉県,白久,秩父鉄道,35.958989,138.993231,128,125,117
千葉県,白井,北総鉄道北総線,35.784692,140.053817,10025,9947,9790
東京都,白山,都営地下鉄三田線,35.72136,139.752095,51263,51351,51183
埼玉県,白岡,ＪＲ宇都宮線,36.017411,139.66681,25820,25938,25938
神奈川県,白楽,東急東横線,35.489689,139.627894,45224,44994,44323
東京都,白糸台,西武多摩川線,35.666474,139.509868,6038,6253,6439
東京都,白金台,都営地下鉄三田線,35.637953,139.72624,18193,18086,17677
東京都,白金高輪,都営地下鉄三田線,35.642675,139.734017,42541,43264,42763
神奈川県,百合ケ丘,小田急小田原線,35.609007,139.516176,0,0,0
東京都,百草園,京王線,35.657501,139.430847,7823,7697,7620
埼玉県,的場,ＪＲ川越線,35.91764,139.436084,6086,6112,6112
埼玉県,皆野,秩父鉄道,36.068617,139.093855,1084,1101,1066
東京都,目白,ＪＲ山手線,35.721194,139.706598,75878,76380,76380
神奈川県,目白山下,湘南モノレール,35.314122,139.491524,254,371,293
東京都,目黒,東急目黒線,35.633509,139.715686,497118,516781,517265
東京都,相原,ＪＲ横浜線,35.606921,139.331635,21220,21234,21234
神奈川県,相模原,ＪＲ横浜線,35.581064,139.370995,57986,58504,58504
神奈川県,相模大塚,相鉄本線,35.470466,139.441354,13748,14051,14284
神奈川県,相模大野,小田急小田原線,35.531904,139.437546,130161,130078,127169
神奈川県,相模沼田,伊豆箱根鉄道大雄山線,35.292257,139.133916,2990,2939,2900
神奈川県,相模湖,ＪＲ中央本線(東京－塩尻),35.617195,139.188508,4652,4430,4430
神奈川県,相模金子,ＪＲ御殿場線,35.333752,139.15069,0,0,1017
神奈川県,相武台下,ＪＲ相模線,35.493406,139.386469,0,0,0
神奈川県,相武台前,小田急小田原線,35.499129,139.408412,40359,40372,40324
千葉県,県庁前,千葉都市モノレール１号線,35.603519,140.122181,1671,1771,1807
神奈川県,県立大学,京急本線,35.269741,139.677011,12450,12424,12350
神奈川県,真鶴,ＪＲ東海道本線(東京－熱海),35.156771,139.132505,6752,6596,6596
千葉県,矢切,北総鉄道北総線,35.757082,139.900026,8058,8056,7903
東京都,矢口渡,東急多摩川線,35.562599,139.69994,25541,25908,25588
神奈川県,矢向,ＪＲ南武線(川崎－立川),35.538907,139.680442,36268,37972,37972
東京都,矢川,ＪＲ南武線(川崎－立川),35.68497,139.431957,16152,16694,16694
神奈川県,矢部,ＪＲ横浜線,35.573065,139.386771,25010,24790,24790
東京都,矢野口,ＪＲ南武線(川崎－立川),35.641671,139.520451,20142,20570,20570
神奈川県,石上,江ノ島電鉄,35.332481,139.48558,750,771,739
埼玉県,石原,秩父鉄道,36.14767,139.368996,989,1026,1003
東京都,石川台,東急池上線,35.59704,139.685551,15370,15525,15474
神奈川県,石川町,ＪＲ根岸線,35.438222,139.643173,65144,65404,65404
東京都,石神井公園,西武池袋線(池袋－飯能),35.743745,139.606107,81273,82558,82902
東京都,石神前,ＪＲ青梅線,35.796733,139.225052,0,0,0
東京都,砂川七番,多摩モノレール,35.723216,139.418178,2383,2437,4914
神奈川県,磯子,ＪＲ根岸線,35.399865,139.617927,40320,40564,40564
神奈川県,社家,ＪＲ相模線,35.420748,139.377446,0,0,0
千葉県,祇園,ＪＲ久留里線,35.391511,139.948317,0,0,0
東京都,祐天寺,東急東横線,35.637618,139.691048,31494,31962,32013
東京都,祖師ケ谷大蔵,小田急小田原線,35.6432,139.609305,0,0,0
埼玉県,神保原,ＪＲ高崎線,36.253738,139.149287,5672,5656,5656
東京都,神保町,東京メトロ半蔵門線,35.695725,139.757902,376387,382523,384601
神奈川県,神奈川,京急本線,35.470968,139.62709,4637,4872,4751
神奈川県,神奈川新町,京急本線,35.481468,139.64006,19267,19682,19584
東京都,神楽坂,東京メトロ東西線,35.703807,139.734681,41257,41992,42168
神奈川県,神武寺,京急逗子線,35.306263,139.592794,7087,7028,6808
東京都,神泉,京王井の頭線,35.657228,139.693659,10702,11092,11328
東京都,神田,東京メトロ銀座線,35.692948,139.770956,263400,274211,274502
東京都,神谷町,東京メトロ日比谷線,35.662616,139.745015,99610,102539,106952
千葉県,福俵,ＪＲ東金線,35.545807,140.341388,0,0,0
神奈川県,福浦,横浜シーサイドライン,35.349621,139.648538,3894,4074,4154
東京都,福生,ＪＲ青梅線,35.742351,139.327962,32914,32790,32790
千葉県,秋山,北総鉄道北総線,35.765443,139.931634,7247,7713,7791
東京都,秋川,ＪＲ五日市線,35.728046,139.286689,14444,13380,13380
東京都,秋津,西武池袋線(池袋－飯能),35.778267,139.496808,81309,81556,81168
東京都,秋葉原,つくばエクスプレス,35.69853,139.773095,752174,769655,767662
神奈川県,秦野,小田急小田原線,35.370112,139.225878,43329,42986,42011
埼玉県,秩父,秩父鉄道,35.998764,139.086082,1177,1158,1098
東京都,程久保,多摩モノレール,35.655446,139.410988,846,875,1628
東京都,稲城,京王相模原線,35.636171,139.500203,21346,21596,21522
東京都,稲城長沼,ＪＲ南武線(川崎－立川),35.644226,139.502703,14632,16180,16180
神奈川県,稲村ケ崎,江ノ島電鉄,35.304262,139.522245,0,0,0
千葉県,稲毛,ＪＲ中央・総武線各駅停車,35.637182,140.092542,101028,101356,101356
千葉県,稲毛海岸,ＪＲ京葉線,35.629431,140.073933,43240,43444,43444
神奈川県,稲田堤,ＪＲ南武線(川崎－立川),35.633645,139.535256,52506,52840,52840
埼玉県,稲荷山公園,西武池袋線(池袋－飯能),35.845147,139.398397,9896,9990,10053
東京都,稲荷町,東京メトロ銀座線,35.711362,139.782176,17294,17868,18410
東京都,穴守稲荷,京急空港線,35.550406,139.746464,18698,18878,19922
千葉県,穴川,千葉都市モノレール２号線,35.639514,140.111903,3572,3635,3718
神奈川県,穴部,伊豆箱根鉄道大雄山線,35.279842,139.148887,1330,1356,1355
千葉県,空港第２ビル,京成本線,35.773171,140.387123,0,0,0
東京都,立会川,京急本線,35.598374,139.738796,19096,19554,19337
神奈川県,立場,横浜市営地下鉄ブルーライン,35.414501,139.500992,22522,23757,22586
東京都,立川,ＪＲ中央線快速,35.698024,139.41393,331290,337024,337024
東京都,立川北,多摩モノレール,35.699469,139.412514,21912,22212,44151
東京都,立川南,多摩モノレール,35.696275,139.412653,15884,15975,32366
東京都,立飛,多摩モノレール,35.714328,139.417096,5782,6208,12986
東京都,競艇場前,西武多摩川線,35.656169,139.499592,2785,2908,2924
東京都,竹ノ塚,東武スカイツリーライン(浅草－東武動物公園),35.794492,139.790811,73186,73529,72689
千葉県,竹岡,ＪＲ内房線,35.197641,139.82989,0,0,0
東京都,竹橋,東京メトロ東西線,35.690448,139.757457,48453,49014,49315
埼玉県,竹沢,ＪＲ八高線(高麗川－高崎),36.075453,139.229983,0,0,0
東京都,竹芝,ゆりかもめ,35.654174,139.761903,5006,4924,4508
千葉県,笠上黒生,銚子電鉄,35.728352,140.856976,68,79,78
埼玉県,笠幡,ＪＲ川越線,35.907557,139.406476,6000,5912,5912
東京都,笹塚,京王線,35.67367,139.667326,81557,82784,82813
千葉県,笹川,ＪＲ成田線(千葉－銚子),35.839753,140.655737,742,640,640
東京都,等々力,東急大井町線,35.608454,139.647498,29672,29718,29530
東京都,箱根ケ崎,ＪＲ八高線(八王子－高麗川),35.771376,139.346709,0,0,0
神奈川県,箱根板橋,箱根登山鉄道(小田原－箱根湯本),35.245207,139.145223,2463,2162,2314
神奈川県,箱根湯本,箱根登山鉄道(小田原－箱根湯本),35.233485,139.103727,11507,11179,10609
東京都,築地,東京メトロ日比谷線,35.667894,139.772373,77498,78372,71205
東京都,築地市場,都営地下鉄大江戸線,35.664895,139.766791,32729,30264,26265
東京都,篠崎,都営地下鉄新宿線,35.706087,139.90375,39858,41007,41165
埼玉県,籠原,ＪＲ高崎線,36.174666,139.330526,29690,30154,30154
東京都,糀谷,京急空港線,35.55449,139.729633,26918,27990,28843
東京都,経堂,小田急小田原線,35.65131,139.636441,77959,80941,82540
神奈川県,綱島,東急東横線,35.53699,139.634946,103247,104395,103630
東京都,綾瀬,東京メトロ千代田線(綾瀬－北綾瀬),35.762163,139.825171,480693,909468,455014
千葉県,総元,いすみ鉄道,35.240505,140.240354,7,5,7
東京都,緑が丘,東急大井町線,35.606455,139.679162,10100,10418,10365
神奈川県,緑園都市,相鉄いずみ野線,35.439137,139.521571,25841,25786,25276
神奈川県,緑町,伊豆箱根鉄道大雄山線,35.259122,139.158638,473,513,516
東京都,練馬,西武有楽町線,35.737858,139.654491,211236,214397,216276
東京都,練馬春日町,都営地下鉄大江戸線,35.751355,139.640242,22260,23000,23110
東京都,練馬高野台,西武池袋線(池袋－飯能),35.740579,139.616939,27308,27206,27327
東京都,羽村,ＪＲ青梅線,35.758432,139.315935,27916,27632,27632
埼玉県,羽生,東武伊勢崎線(東武動物公園－伊勢崎),36.170364,139.534065,19036,18876,18373
東京都,羽田空港国内線ターミナル,京急空港線,35.549908,139.786239,0,0,0
東京都,羽田空港国際線ターミナル,京急空港線,35.544908,139.767908,0,0,0
東京都,羽田空港国際線ビル,東京モノレール羽田空港線,35.544353,139.768186,0,0,0
東京都,羽田空港第１ビル,東京モノレール羽田空港線,35.549075,139.784851,0,0,0
東京都,羽田空港第２ビル,東京モノレール羽田空港線,35.550741,139.788184,0,0,0
埼玉県,羽貫,ニューシャトル,36.007133,139.608538,4464,4457,4380
千葉県,習志野,新京成線,35.715394,140.042738,13396,13360,13283
東京都,聖蹟桜ケ丘,京王線,35.650752,139.44704,0,0,0
神奈川県,能見台,京急本線,35.360841,139.629456,31056,30831,30365
神奈川県,腰越,江ノ島電鉄,35.308317,139.493414,3065,3047,2945
東京都,自由が丘,東急東横線,35.607566,139.66908,156540,158014,156160
東京都,舎人,日暮里・舎人ライナー,35.805714,139.770118,8173,8513,8733
東京都,舎人公園,日暮里・舎人ライナー,35.796826,139.770118,4496,4561,4760
神奈川県,舞岡,横浜市営地下鉄ブルーライン,35.40253,139.551515,5421,5446,5667
千葉県,舞浜,ＪＲ京葉線,35.636122,139.883727,156554,166314,166314
埼玉県,航空公園,西武新宿線,35.798459,139.46556,27956,27404,24494
東京都,船の科学館,ゆりかもめ,35.621316,139.773209,0,0,0
東京都,船堀,都営地下鉄新宿線,35.683727,139.863727,63212,64560,64062
千葉県,船橋,東武アーバンパークライン(柏－船橋),35.701701,139.985105,391574,393901,392768
千葉県,船橋日大前,東葉高速鉄道,35.727116,140.059681,20096,20218,20270
千葉県,船橋法典,ＪＲ武蔵野線,35.730836,139.966576,37082,38318,38318
千葉県,船橋競馬場,京成本線,35.689758,139.997937,20611,20872,20709
東京都,芝公園,都営地下鉄三田線,35.653451,139.749737,31368,32260,33271
千葉県,芝山千代田,芝山鉄道,35.754063,140.399512,1513,1542,1435
東京都,芝浦ふ頭,ゆりかもめ,35.642314,139.757848,5308,5232,5090
埼玉県,芦ケ久保,西武秩父線,35.976906,139.13694,0,0,0
東京都,芦花公園,京王線,35.670586,139.608749,14587,15020,14929
東京都,花小金井,西武新宿線,35.726106,139.513226,57651,59223,59220
埼玉県,花崎,東武伊勢崎線(東武動物公園－伊勢崎),36.109928,139.633615,11036,11076,10682
神奈川県,花月園前,京急本線,35.500383,139.673028,0,0,0
東京都,若松河田,都営地下鉄大江戸線,35.699057,139.717905,31796,32363,32326
東京都,若林,東急世田谷線,35.645978,139.659912,8672,9146,9135
埼玉県,若葉,東武東上線,35.949108,139.408752,38279,38498,38038
神奈川県,若葉台,京王相模原線,35.619228,139.472568,27400,27278,26954
千葉県,茂原,ＪＲ外房線,35.426875,140.303952,22564,22544,22544
神奈川県,茅ケ崎,ＪＲ東海道本線(東京－熱海),35.330285,139.406753,0,0,0
東京都,茅場町,東京メトロ東西線,35.679921,139.780066,129847,131870,129424
東京都,茗荷谷,東京メトロ丸ノ内線(池袋－荻窪),35.716805,139.737235,79409,79328,78179
埼玉県,草加,東武スカイツリーライン(浅草－東武動物公園),35.82849,139.803447,87341,88400,88682
東京都,荏原中延,東急池上線,35.609927,139.711964,13733,13881,13910
東京都,荏原町,東急大井町線,35.603761,139.707827,17178,17964,17976
東京都,荒川一中前,都電荒川線,35.733777,139.787897,699,699,699
東京都,荒川七丁目,都電荒川線,35.741832,139.784286,473,473,473
東京都,荒川二丁目,都電荒川線,35.73872,139.784564,845,845,845
東京都,荒川区役所前,都電荒川線,35.735166,139.786231,1689,1689,1689
東京都,荒川車庫前,都電荒川線,35.750997,139.752622,3350,3350,3350
東京都,荒川遊園地前,都電荒川線,35.750719,139.757899,2207,2207,2207
東京都,荻窪,ＪＲ中央・総武線各駅停車,35.704611,139.619968,265054,273253,274856
千葉県,菅野,京成本線,35.728196,139.919553,4205,4154,4195
神奈川県,菊名,ＪＲ横浜線,35.509798,139.631337,244802,247282,245108
東京都,菊川,都営地下鉄新宿線,35.688337,139.806093,25620,25721,25887
東京都,萩山,西武拝島線,35.740409,139.47745,10181,10305,10118
東京都,落合,東京メトロ東西線,35.710722,139.686073,26317,27280,27490
東京都,落合南長崎,都営地下鉄大江戸線,35.722943,139.68374,27147,28006,28212
東京都,葛西,東京メトロ東西線,35.663591,139.872143,106899,108225,107152
東京都,葛西臨海公園,ＪＲ京葉線,35.644399,139.861617,26712,27458,27458
千葉県,葭川公園,千葉都市モノレール１号線,35.608796,140.119959,1995,2068,2189
神奈川県,蒔田,横浜市営地下鉄ブルーライン,35.430195,139.610482,22414,22560,22959
埼玉県,蒲生,東武スカイツリーライン(浅草－東武動物公園),35.867013,139.791641,17571,17685,17476
東京都,蒲田,ＪＲ京浜東北線,35.562155,139.71555,455166,461931,461510
東京都,蓮根,都営地下鉄三田線,35.784048,139.679015,19566,19682,19459
東京都,蓮沼,東急池上線,35.564349,139.708467,8436,8597,8577
埼玉県,蓮田,ＪＲ宇都宮線,35.981248,139.652897,42096,41798,41798
東京都,蔵前,都営地下鉄浅草線,35.704475,139.792065,69657,72864,73606
埼玉県,蕨,ＪＲ京浜東北線,35.828153,139.690457,120268,123052,123052
千葉県,薬園台,新京成線,35.710173,140.037878,15038,15229,15045
神奈川県,藤が丘,東急田園都市線,35.543571,139.5279,27331,27264,26769
埼玉県,藤の牛島,東武アーバンパークライン(大宮－柏),35.980167,139.777665,7262,7217,7141
神奈川県,藤沢,ＪＲ東海道本線(東京－熱海),35.338841,139.487329,404774,409955,407865
神奈川県,藤沢本町,小田急江ノ島線,35.34798,139.476274,21954,21970,21694
神奈川県,藤野,ＪＲ中央本線(東京－塩尻),35.615862,139.152539,4842,4530,4530
千葉県,蘇我,ＪＲ内房線,35.581465,140.131153,66246,68488,68488
東京都,虎ノ門,東京メトロ銀座線,35.670172,139.750098,117329,115957,110008
神奈川県,螢田,小田急小田原線,35.284981,139.151999,6283,6246,6059
千葉県,行川アイランド,ＪＲ外房線,35.118295,140.226223,0,0,0
千葉県,行徳,東京メトロ東西線,35.682813,139.91475,58256,58627,57818
埼玉県,行田,ＪＲ高崎線,36.113869,139.43227,13534,13320,13320
埼玉県,行田市,秩父鉄道,36.143699,139.458878,1716,1716,1685
神奈川県,衣笠,ＪＲ横須賀線,35.257353,139.661374,17514,17136,17136
東京都,表参道,東京メトロ千代田線(綾瀬－代々木上原),35.66545,139.712074,182125,186923,183989
千葉県,袖ケ浦,ＪＲ内房線,35.432173,139.957869,0,0,0
東京都,西ケ原,東京メトロ南北線,35.745663,139.742428,0,0,0
東京都,西ケ原四丁目,都電荒川線,35.744608,139.732902,0,0,0
東京都,西八王子,ＪＲ中央線快速,35.656498,139.31244,64604,64432,64432
千葉県,西千葉,ＪＲ中央・総武線各駅停車,35.622545,140.10332,45442,44770,44770
東京都,西台,都営地下鉄三田線,35.786908,139.673543,26106,27418,27098
埼玉県,西吾野,西武秩父線,35.926385,139.202186,339,346,343
東京都,西国分寺,ＪＲ中央本線(東京－塩尻),35.699775,139.465704,58600,59856,59856
東京都,西国立,ＪＲ南武線(川崎－立川),35.693469,139.424235,20706,20370,20370
東京都,西大井,ＪＲ横須賀線,35.601789,139.721825,30334,31666,31666
千葉県,西大原,いすみ鉄道,35.260366,140.377897,15,13,11
埼玉県,西大宮,ＪＲ川越線,35.922308,139.579878,18374,20660,20660
埼玉県,西大家,東武越生線,35.931692,139.35634,4018,4020,3981
東京都,西大島,都営地下鉄新宿線,35.68931,139.826285,28711,29314,29561
東京都,西太子堂,東急世田谷線,35.644645,139.666245,837,882,882
東京都,西小山,東急目黒線,35.615676,139.698883,37508,37686,37342
埼玉県,西川口,ＪＲ京浜東北線,35.815711,139.7044,111838,117142,117142
埼玉県,西川越,ＪＲ川越線,35.919168,139.459499,2750,2694,2694
